0  n0	371.5
0.000139842  n1	371.5
0  n0	371.6
0.000139144  n1	371.6
0  n0	371.7
0.00013845  n1	371.7
0  n0	371.8
0.00013776  n1	371.8
0  n0	371.9
0.000137073  n1	371.9
0  n0	372
0.000136389  n1	372
0  n0	372.1
0.000135709  n1	372.1
0  n0	372.2
0.000135032  n1	372.2
0  n0	372.3
0.000134358  n1	372.3
0  n0	372.4
0.000133688  n1	372.4
0  n0	372.5
0.000133021  n1	372.5
0  n0	372.6
0.000132358  n1	372.6
0  n0	372.7
0.000131698  n1	372.7
0  n0	372.8
0.000131041  n1	372.8
0  n0	372.9
0.000130387  n1	372.9
0  n0	373
0.000129737  n1	373
0  n0	373.1
0.00012909  n1	373.1
0  n0	373.2
0.000128446  n1	373.2
0  n0	373.3
0.000127806  n1	373.3
0  n0	373.4
0.000127168  n1	373.4
0  n0	373.5
0.000126534  n1	373.5
0  n0	373.6
0.000125903  n1	373.6
0  n0	373.7
0.000125275  n1	373.7
0  n0	373.8
0.00012465  n1	373.8
0  n0	373.9
0.000124028  n1	373.9
0  n0	374
0.00012341  n1	374
0  n0	374.1
0.000122794  n1	374.1
0  n0	374.2
0.000122182  n1	374.2
0  n0	374.3
0.000121572  n1	374.3
0  n0	374.4
0.000120966  n1	374.4
0  n0	374.5
0.000120363  n1	374.5
0  n0	374.6
0.000119762  n1	374.6
0  n0	374.7
0.000119165  n1	374.7
0  n0	374.8
0.000118571  n1	374.8
0  n0	374.9
0.000117979  n1	374.9
0  n0	375
0.000117391  n1	375
0  n0	375.1
0.000116806  n1	375.1
0  n0	375.2
0.000116223  n1	375.2
0  n0	375.3
0.000115643  n1	375.3
0  n0	375.4
0.000115067  n1	375.4
0  n0	375.5
0.000114493  n1	375.5
0  n0	375.6
0.000113922  n1	375.6
0  n0	375.7
0.000113353  n1	375.7
0  n0	375.8
0.000112788  n1	375.8
0  n0	375.9
0.000112226  n1	375.9
0  n0	376
0.000111666  n1	376
0  n0	376.1
0.000111109  n1	376.1
0  n0	376.2
0.000110555  n1	376.2
0  n0	376.3
0.000110003  n1	376.3
0  n0	376.4
0.000109455  n1	376.4
0  n0	376.5
0.000108909  n1	376.5
0  n0	376.6
0.000108366  n1	376.6
0  n0	376.7
0.000107825  n1	376.7
0  n0	376.8
0.000107287  n1	376.8
0  n0	376.9
0.000106752  n1	376.9
0  n0	377
0.00010622  n1	377
0  n0	377.1
0.00010569  n1	377.1
0  n0	377.2
0.000105163  n1	377.2
0  n0	377.3
0.000104638  n1	377.3
0  n0	377.4
0.000104117  n1	377.4
0  n0	377.5
0.000103597  n1	377.5
0  n0	377.6
0.000103081  n1	377.6
0  n0	377.7
0.000102566  n1	377.7
0  n0	377.8
0.000102055  n1	377.8
0  n0	377.9
0.000101546  n1	377.9
0  n0	378
0.000101039  n1	378
0  n0	378.1
0.000100535  n1	378.1
0  n0	378.2
0.000100034  n1	378.2
0  n0	378.3
9.95351e-05  n1	378.3
0  n0	378.4
9.90387e-05  n1	378.4
0  n0	378.5
9.85447e-05  n1	378.5
0  n0	378.6
9.80532e-05  n1	378.6
0  n0	378.7
9.75642e-05  n1	378.7
0  n0	378.8
9.70776e-05  n1	378.8
0  n0	378.9
9.65934e-05  n1	378.9
0  n0	379
9.61117e-05  n1	379
0  n0	379.1
9.56323e-05  n1	379.1
0  n0	379.2
9.51553e-05  n1	379.2
0  n0	379.3
9.46807e-05  n1	379.3
0  n0	379.4
9.42085e-05  n1	379.4
0  n0	379.5
9.37386e-05  n1	379.5
0  n0	379.6
9.32711e-05  n1	379.6
0  n0	379.7
9.28059e-05  n1	379.7
0  n0	379.8
9.23431e-05  n1	379.8
0  n0	379.9
9.18825e-05  n1	379.9
0  n0	380
9.14242e-05  n1	380
0  n0	380.1
9.09683e-05  n1	380.1
0  n0	380.2
9.05145e-05  n1	380.2
0  n0	380.3
9.00631e-05  n1	380.3
0  n0	380.4
8.96139e-05  n1	380.4
0  n0	380.5
8.9167e-05  n1	380.5
0  n0	380.6
8.87222e-05  n1	380.6
0  n0	380.7
8.82797e-05  n1	380.7
0  n0	380.8
8.78394e-05  n1	380.8
0  n0	380.9
8.74013e-05  n1	380.9
0  n0	381
8.69654e-05  n1	381
0  n0	381.1
8.65317e-05  n1	381.1
0  n0	381.2
8.61001e-05  n1	381.2
0  n0	381.3
8.56707e-05  n1	381.3
0  n0	381.4
8.52434e-05  n1	381.4
0  n0	381.5
8.48182e-05  n1	381.5
0  n0	381.6
8.43952e-05  n1	381.6
0  n0	381.7
8.39743e-05  n1	381.7
0  n0	381.8
8.35555e-05  n1	381.8
0  n0	381.9
8.31387e-05  n1	381.9
0  n0	382
8.27241e-05  n1	382
0  n0	382.1
8.23115e-05  n1	382.1
0  n0	382.2
8.19009e-05  n1	382.2
0  n0	382.3
8.14925e-05  n1	382.3
0  n0	382.4
8.1086e-05  n1	382.4
0  n0	382.5
8.06816e-05  n1	382.5
0  n0	382.6
8.02792e-05  n1	382.6
0  n0	382.7
7.98788e-05  n1	382.7
0  n0	382.8
7.94804e-05  n1	382.8
0  n0	382.9
7.9084e-05  n1	382.9
0  n0	383
7.86896e-05  n1	383
0  n0	383.1
7.82971e-05  n1	383.1
0  n0	383.2
7.79066e-05  n1	383.2
0  n0	383.3
7.7518e-05  n1	383.3
0  n0	383.4
7.71314e-05  n1	383.4
0  n0	383.5
7.67467e-05  n1	383.5
0  n0	383.6
7.63639e-05  n1	383.6
0  n0	383.7
7.59831e-05  n1	383.7
0  n0	383.8
7.56041e-05  n1	383.8
0  n0	383.9
7.5227e-05  n1	383.9
0  n0	384
7.48518e-05  n1	384
0  n0	384.1
7.44785e-05  n1	384.1
0  n0	384.2
7.4107e-05  n1	384.2
0  n0	384.3
7.37374e-05  n1	384.3
0  n0	384.4
7.33697e-05  n1	384.4
0  n0	384.5
7.30037e-05  n1	384.5
0  n0	384.6
7.26396e-05  n1	384.6
0  n0	384.7
7.22773e-05  n1	384.7
0  n0	384.8
7.19168e-05  n1	384.8
0  n0	384.9
7.15582e-05  n1	384.9
0  n0	385
7.12013e-05  n1	385
0  n0	385.1
7.08461e-05  n1	385.1
0  n0	385.2
7.04928e-05  n1	385.2
0  n0	385.3
7.01412e-05  n1	385.3
0  n0	385.4
6.97914e-05  n1	385.4
0  n0	385.5
6.94433e-05  n1	385.5
0  n0	385.6
6.90969e-05  n1	385.6
0  n0	385.7
6.87523e-05  n1	385.7
0  n0	385.8
6.84094e-05  n1	385.8
0  n0	385.9
6.80682e-05  n1	385.9
0  n0	386
6.77287e-05  n1	386
0  n0	386.1
6.73909e-05  n1	386.1
0  n0	386.2
6.70548e-05  n1	386.2
0  n0	386.3
6.67204e-05  n1	386.3
0  n0	386.4
6.63876e-05  n1	386.4
0  n0	386.5
6.60565e-05  n1	386.5
0  n0	386.6
6.5727e-05  n1	386.6
0  n0	386.7
6.53992e-05  n1	386.7
0  n0	386.8
6.50731e-05  n1	386.8
0  n0	386.9
6.47485e-05  n1	386.9
0  n0	387
6.44256e-05  n1	387
0  n0	387.1
6.41042e-05  n1	387.1
0  n0	387.2
6.37845e-05  n1	387.2
0  n0	387.3
6.34664e-05  n1	387.3
0  n0	387.4
6.31499e-05  n1	387.4
0  n0	387.5
6.28349e-05  n1	387.5
0  n0	387.6
6.25215e-05  n1	387.6
0  n0	387.7
6.22097e-05  n1	387.7
0  n0	387.8
6.18994e-05  n1	387.8
0  n0	387.9
6.15907e-05  n1	387.9
0  n0	388
6.12835e-05  n1	388
0  n0	388.1
6.09778e-05  n1	388.1
0  n0	388.2
6.06737e-05  n1	388.2
0  n0	388.3
6.03711e-05  n1	388.3
0  n0	388.4
6.007e-05  n1	388.4
0  n0	388.5
5.97704e-05  n1	388.5
0  n0	388.6
5.94723e-05  n1	388.6
0  n0	388.7
5.91757e-05  n1	388.7
0  n0	388.8
5.88805e-05  n1	388.8
0  n0	388.9
5.85869e-05  n1	388.9
0  n0	389
5.82947e-05  n1	389
0  n0	389.1
5.80039e-05  n1	389.1
0  n0	389.2
5.77146e-05  n1	389.2
0  n0	389.3
5.74268e-05  n1	389.3
0  n0	389.4
5.71404e-05  n1	389.4
0  n0	389.5
5.68554e-05  n1	389.5
0  n0	389.6
5.65718e-05  n1	389.6
0  n0	389.7
5.62896e-05  n1	389.7
0  n0	389.8
5.60089e-05  n1	389.8
0  n0	389.9
5.57296e-05  n1	389.9
0  n0	390
5.54516e-05  n1	390
0  n0	390.1
5.5175e-05  n1	390.1
0  n0	390.2
5.48998e-05  n1	390.2
0  n0	390.3
5.4626e-05  n1	390.3
0  n0	390.4
5.43536e-05  n1	390.4
0  n0	390.5
5.40825e-05  n1	390.5
0  n0	390.6
5.38128e-05  n1	390.6
0  n0	390.7
5.35444e-05  n1	390.7
0  n0	390.8
5.32773e-05  n1	390.8
0  n0	390.9
5.30116e-05  n1	390.9
0  n0	391
5.27472e-05  n1	391
0  n0	391.1
5.24841e-05  n1	391.1
0  n0	391.2
5.22223e-05  n1	391.2
0  n0	391.3
5.19619e-05  n1	391.3
0  n0	391.4
5.17027e-05  n1	391.4
0  n0	391.5
5.14449e-05  n1	391.5
0  n0	391.6
5.11883e-05  n1	391.6
0  n0	391.7
5.0933e-05  n1	391.7
0  n0	391.8
5.06789e-05  n1	391.8
0  n0	391.9
5.04262e-05  n1	391.9
0  n0	392
5.01747e-05  n1	392
0  n0	392.1
4.99244e-05  n1	392.1
0  n0	392.2
4.96754e-05  n1	392.2
0  n0	392.3
4.94277e-05  n1	392.3
0  n0	392.4
4.91812e-05  n1	392.4
0  n0	392.5
4.89359e-05  n1	392.5
0  n0	392.6
4.86918e-05  n1	392.6
0  n0	392.7
4.84489e-05  n1	392.7
0  n0	392.8
4.82073e-05  n1	392.8
0  n0	392.9
4.79669e-05  n1	392.9
0  n0	393
4.77276e-05  n1	393
0  n0	393.1
4.74896e-05  n1	393.1
0  n0	393.2
4.72527e-05  n1	393.2
0  n0	393.3
4.70171e-05  n1	393.3
0  n0	393.4
4.67826e-05  n1	393.4
0  n0	393.5
4.65492e-05  n1	393.5
0  n0	393.6
4.63171e-05  n1	393.6
0  n0	393.7
4.60861e-05  n1	393.7
0  n0	393.8
4.58562e-05  n1	393.8
0  n0	393.9
4.56275e-05  n1	393.9
0  n0	394
4.53999e-05  n1	394
0  n0	394.1
4.51735e-05  n1	394.1
0  n0	394.2
4.49482e-05  n1	394.2
0  n0	394.3
4.4724e-05  n1	394.3
0  n0	394.4
4.4501e-05  n1	394.4
0  n0	394.5
4.4279e-05  n1	394.5
0  n0	394.6
4.40582e-05  n1	394.6
0  n0	394.7
4.38384e-05  n1	394.7
0  n0	394.8
4.36198e-05  n1	394.8
0  n0	394.9
4.34022e-05  n1	394.9
0  n0	395
4.31857e-05  n1	395
0  n0	395.1
4.29704e-05  n1	395.1
0  n0	395.2
4.2756e-05  n1	395.2
0  n0	395.3
4.25428e-05  n1	395.3
0  n0	395.4
4.23306e-05  n1	395.4
0  n0	395.5
4.21195e-05  n1	395.5
0  n0	395.6
4.19094e-05  n1	395.6
0  n0	395.7
4.17004e-05  n1	395.7
0  n0	395.8
4.14924e-05  n1	395.8
0  n0	395.9
4.12855e-05  n1	395.9
0  n0	396
4.10796e-05  n1	396
0  n0	396.1
4.08747e-05  n1	396.1
0  n0	396.2
4.06708e-05  n1	396.2
0  n0	396.3
4.0468e-05  n1	396.3
0  n0	396.4
4.02661e-05  n1	396.4
0  n0	396.5
4.00653e-05  n1	396.5
0  n0	396.6
3.98655e-05  n1	396.6
0  n0	396.7
3.96666e-05  n1	396.7
0  n0	396.8
3.94688e-05  n1	396.8
0  n0	396.9
3.9272e-05  n1	396.9
0  n0	397
3.90761e-05  n1	397
0  n0	397.1
3.88812e-05  n1	397.1
0  n0	397.2
3.86873e-05  n1	397.2
0  n0	397.3
3.84943e-05  n1	397.3
0  n0	397.4
3.83023e-05  n1	397.4
0  n0	397.5
3.81113e-05  n1	397.5
0  n0	397.6
3.79212e-05  n1	397.6
0  n0	397.7
3.77321e-05  n1	397.7
0  n0	397.8
3.75439e-05  n1	397.8
0  n0	397.9
3.73566e-05  n1	397.9
0  n0	398
3.71703e-05  n1	398
0  n0	398.1
3.69849e-05  n1	398.1
0  n0	398.2
3.68005e-05  n1	398.2
0  n0	398.3
3.66169e-05  n1	398.3
0  n0	398.4
3.64343e-05  n1	398.4
0  n0	398.5
3.62526e-05  n1	398.5
0  n0	398.6
3.60718e-05  n1	398.6
0  n0	398.7
3.58919e-05  n1	398.7
0  n0	398.8
3.57128e-05  n1	398.8
0  n0	398.9
3.55347e-05  n1	398.9
0  n0	399
3.53575e-05  n1	399
0  n0	399.1
3.51812e-05  n1	399.1
0  n0	399.2
3.50057e-05  n1	399.2
0  n0	399.3
3.48311e-05  n1	399.3
0  n0	399.4
3.46574e-05  n1	399.4
0  n0	399.5
3.44845e-05  n1	399.5
0  n0	399.6
3.43125e-05  n1	399.6
0  n0	399.7
3.41414e-05  n1	399.7
0  n0	399.8
3.39711e-05  n1	399.8
0  n0	399.9
3.38017e-05  n1	399.9
0  n0	400
3.36331e-05  n1	400
0  n0	400.1
3.34653e-05  n1	400.1
0  n0	400.2
3.32984e-05  n1	400.2
0  n0	400.3
3.31324e-05  n1	400.3
0  n0	400.4
3.29671e-05  n1	400.4
0  n0	400.5
3.28027e-05  n1	400.5
0  n0	400.6
3.26391e-05  n1	400.6
0  n0	400.7
3.24763e-05  n1	400.7
0  n0	400.8
3.23143e-05  n1	400.8
0  n0	400.9
3.21532e-05  n1	400.9
0  n0	401
3.19928e-05  n1	401
0  n0	401.1
3.18332e-05  n1	401.1
0  n0	401.2
3.16745e-05  n1	401.2
0  n0	401.3
3.15165e-05  n1	401.3
0  n0	401.4
3.13593e-05  n1	401.4
0  n0	401.5
3.12029e-05  n1	401.5
0  n0	401.6
3.10473e-05  n1	401.6
0  n0	401.7
3.08924e-05  n1	401.7
0  n0	401.8
3.07383e-05  n1	401.8
0  n0	401.9
3.0585e-05  n1	401.9
0  n0	402
3.04325e-05  n1	402
0  n0	402.1
3.02807e-05  n1	402.1
0  n0	402.2
3.01297e-05  n1	402.2
0  n0	402.3
2.99794e-05  n1	402.3
0  n0	402.4
2.98299e-05  n1	402.4
0  n0	402.5
2.96811e-05  n1	402.5
0  n0	402.6
2.95331e-05  n1	402.6
0  n0	402.7
2.93858e-05  n1	402.7
0  n0	402.8
2.92392e-05  n1	402.8
0  n0	402.9
2.90934e-05  n1	402.9
0  n0	403
2.89483e-05  n1	403
0  n0	403.1
2.88039e-05  n1	403.1
0  n0	403.2
2.86602e-05  n1	403.2
0  n0	403.3
2.85173e-05  n1	403.3
0  n0	403.4
2.83751e-05  n1	403.4
0  n0	403.5
2.82335e-05  n1	403.5
0  n0	403.6
2.80927e-05  n1	403.6
0  n0	403.7
2.79526e-05  n1	403.7
0  n0	403.8
2.78132e-05  n1	403.8
0  n0	403.9
2.76745e-05  n1	403.9
0  n0	404
2.75364e-05  n1	404
0  n0	404.1
2.73991e-05  n1	404.1
0  n0	404.2
2.72625e-05  n1	404.2
0  n0	404.3
2.71265e-05  n1	404.3
0  n0	404.4
2.69912e-05  n1	404.4
0  n0	404.5
2.68566e-05  n1	404.5
0  n0	404.6
2.67226e-05  n1	404.6
0  n0	404.7
2.65893e-05  n1	404.7
0  n0	404.8
2.64567e-05  n1	404.8
0  n0	404.9
2.63248e-05  n1	404.9
0  n0	405
2.61935e-05  n1	405
0  n0	405.1
2.60628e-05  n1	405.1
0  n0	405.2
2.59329e-05  n1	405.2
0  n0	405.3
2.58035e-05  n1	405.3
0  n0	405.4
2.56748e-05  n1	405.4
0  n0	405.5
2.55468e-05  n1	405.5
0  n0	405.6
2.54193e-05  n1	405.6
0  n0	405.7
2.52926e-05  n1	405.7
0  n0	405.8
2.51664e-05  n1	405.8
0  n0	405.9
2.50409e-05  n1	405.9
0  n0	406
2.4916e-05  n1	406
0  n0	406.1
2.47917e-05  n1	406.1
0  n0	406.2
2.46681e-05  n1	406.2
0  n0	406.3
2.45451e-05  n1	406.3
0  n0	406.4
2.44226e-05  n1	406.4
0  n0	406.5
2.43008e-05  n1	406.5
0  n0	406.6
2.41796e-05  n1	406.6
0  n0	406.7
2.4059e-05  n1	406.7
0  n0	406.8
2.3939e-05  n1	406.8
0  n0	406.9
2.38196e-05  n1	406.9
0  n0	407
2.37008e-05  n1	407
0  n0	407.1
2.35826e-05  n1	407.1
0  n0	407.2
2.3465e-05  n1	407.2
0  n0	407.3
2.3348e-05  n1	407.3
0  n0	407.4
2.32315e-05  n1	407.4
0  n0	407.5
2.31157e-05  n1	407.5
0  n0	407.6
2.30004e-05  n1	407.6
0  n0	407.7
2.28857e-05  n1	407.7
0  n0	407.8
2.27715e-05  n1	407.8
0  n0	407.9
2.26579e-05  n1	407.9
0  n0	408
2.25449e-05  n1	408
0  n0	408.1
2.24325e-05  n1	408.1
0  n0	408.2
2.23206e-05  n1	408.2
0  n0	408.3
2.22093e-05  n1	408.3
0  n0	408.4
2.20985e-05  n1	408.4
0  n0	408.5
2.19883e-05  n1	408.5
0  n0	408.6
2.18786e-05  n1	408.6
0  n0	408.7
2.17695e-05  n1	408.7
0  n0	408.8
2.16609e-05  n1	408.8
0  n0	408.9
2.15529e-05  n1	408.9
0  n0	409
2.14454e-05  n1	409
0  n0	409.1
2.13384e-05  n1	409.1
0  n0	409.2
2.1232e-05  n1	409.2
0  n0	409.3
2.11261e-05  n1	409.3
0  n0	409.4
2.10208e-05  n1	409.4
0  n0	409.5
2.09159e-05  n1	409.5
0  n0	409.6
2.08116e-05  n1	409.6
0  n0	409.7
2.07078e-05  n1	409.7
0  n0	409.8
2.06045e-05  n1	409.8
0  n0	409.9
2.05018e-05  n1	409.9
0  n0	410
2.03995e-05  n1	410
0  n0	410.1
2.02978e-05  n1	410.1
0  n0	410.2
2.01965e-05  n1	410.2
0  n0	410.3
2.00958e-05  n1	410.3
0  n0	410.4
1.99956e-05  n1	410.4
0  n0	410.5
1.98958e-05  n1	410.5
0  n0	410.6
1.97966e-05  n1	410.6
0  n0	410.7
1.96979e-05  n1	410.7
0  n0	410.8
1.95996e-05  n1	410.8
0  n0	410.9
1.95019e-05  n1	410.9
0  n0	411
1.94046e-05  n1	411
0  n0	411.1
1.93078e-05  n1	411.1
0  n0	411.2
1.92115e-05  n1	411.2
0  n0	411.3
1.91157e-05  n1	411.3
0  n0	411.4
1.90204e-05  n1	411.4
0  n0	411.5
1.89255e-05  n1	411.5
0  n0	411.6
1.88311e-05  n1	411.6
0  n0	411.7
1.87372e-05  n1	411.7
0  n0	411.8
1.86437e-05  n1	411.8
0  n0	411.9
1.85508e-05  n1	411.9
0  n0	412
1.84582e-05  n1	412
0  n0	412.1
1.83662e-05  n1	412.1
0  n0	412.2
1.82746e-05  n1	412.2
0  n0	412.3
1.81834e-05  n1	412.3
0  n0	412.4
1.80927e-05  n1	412.4
0  n0	412.5
1.80025e-05  n1	412.5
0  n0	412.6
1.79127e-05  n1	412.6
0  n0	412.7
1.78234e-05  n1	412.7
0  n0	412.8
1.77345e-05  n1	412.8
0  n0	412.9
1.7646e-05  n1	412.9
0  n0	413
1.7558e-05  n1	413
0  n0	413.1
1.74704e-05  n1	413.1
0  n0	413.2
1.73833e-05  n1	413.2
0  n0	413.3
1.72966e-05  n1	413.3
0  n0	413.4
1.72103e-05  n1	413.4
0  n0	413.5
1.71245e-05  n1	413.5
0  n0	413.6
1.70391e-05  n1	413.6
0  n0	413.7
1.69541e-05  n1	413.7
0  n0	413.8
1.68696e-05  n1	413.8
0  n0	413.9
1.67854e-05  n1	413.9
0  n0	414
1.67017e-05  n1	414
0  n0	414.1
1.66184e-05  n1	414.1
0  n0	414.2
1.65355e-05  n1	414.2
0  n0	414.3
1.6453e-05  n1	414.3
0  n0	414.4
1.6371e-05  n1	414.4
0  n0	414.5
1.62893e-05  n1	414.5
0  n0	414.6
1.62081e-05  n1	414.6
0  n0	414.7
1.61273e-05  n1	414.7
0  n0	414.8
1.60468e-05  n1	414.8
0  n0	414.9
1.59668e-05  n1	414.9
0  n0	415
1.58871e-05  n1	415
0  n0	415.1
1.58079e-05  n1	415.1
0  n0	415.2
1.57291e-05  n1	415.2
0  n0	415.3
1.56506e-05  n1	415.3
0  n0	415.4
1.55726e-05  n1	415.4
0  n0	415.5
1.54949e-05  n1	415.5
0  n0	415.6
1.54176e-05  n1	415.6
0  n0	415.7
1.53407e-05  n1	415.7
0  n0	415.8
1.52642e-05  n1	415.8
0  n0	415.9
1.51881e-05  n1	415.9
0  n0	416
1.51123e-05  n1	416
0  n0	416.1
1.5037e-05  n1	416.1
0  n0	416.2
1.4962e-05  n1	416.2
0  n0	416.3
1.48873e-05  n1	416.3
0  n0	416.4
1.48131e-05  n1	416.4
0  n0	416.5
1.47392e-05  n1	416.5
0  n0	416.6
1.46657e-05  n1	416.6
0  n0	416.7
1.45925e-05  n1	416.7
0  n0	416.8
1.45198e-05  n1	416.8
0  n0	416.9
1.44473e-05  n1	416.9
0  n0	417
1.43753e-05  n1	417
0  n0	417.1
1.43036e-05  n1	417.1
0  n0	417.2
1.42323e-05  n1	417.2
0  n0	417.3
1.41613e-05  n1	417.3
0  n0	417.4
1.40906e-05  n1	417.4
0  n0	417.5
1.40204e-05  n1	417.5
0  n0	417.6
1.39504e-05  n1	417.6
0  n0	417.7
1.38809e-05  n1	417.7
0  n0	417.8
1.38116e-05  n1	417.8
0  n0	417.9
1.37427e-05  n1	417.9
0  n0	418
1.36742e-05  n1	418
0  n0	418.1
1.3606e-05  n1	418.1
0  n0	418.2
1.35381e-05  n1	418.2
0  n0	418.3
1.34706e-05  n1	418.3
0  n0	418.4
1.34034e-05  n1	418.4
0  n0	418.5
1.33366e-05  n1	418.5
0  n0	418.6
1.32701e-05  n1	418.6
0  n0	418.7
1.32039e-05  n1	418.7
0  n0	418.8
1.3138e-05  n1	418.8
0  n0	418.9
1.30725e-05  n1	418.9
0  n0	419
1.30073e-05  n1	419
0  n0	419.1
1.29424e-05  n1	419.1
0  n0	419.2
1.28779e-05  n1	419.2
0  n0	419.3
1.28136e-05  n1	419.3
0  n0	419.4
1.27497e-05  n1	419.4
0  n0	419.5
1.26861e-05  n1	419.5
0  n0	419.6
1.26229e-05  n1	419.6
0  n0	419.7
1.25599e-05  n1	419.7
0  n0	419.8
1.24973e-05  n1	419.8
0  n0	419.9
1.24349e-05  n1	419.9
0  n0	420
1.23729e-05  n1	420
0  n0	420.1
1.23112e-05  n1	420.1
0  n0	420.2
1.22498e-05  n1	420.2
0  n0	420.3
1.21887e-05  n1	420.3
0  n0	420.4
1.21279e-05  n1	420.4
0  n0	420.5
1.20674e-05  n1	420.5
0  n0	420.6
1.20072e-05  n1	420.6
0  n0	420.7
1.19474e-05  n1	420.7
0  n0	420.8
1.18878e-05  n1	420.8
0  n0	420.9
1.18285e-05  n1	420.9
0  n0	421
1.17695e-05  n1	421
0  n0	421.1
1.17108e-05  n1	421.1
0  n0	421.2
1.16524e-05  n1	421.2
0  n0	421.3
1.15943e-05  n1	421.3
0  n0	421.4
1.15364e-05  n1	421.4
0  n0	421.5
1.14789e-05  n1	421.5
0  n0	421.6
1.14216e-05  n1	421.6
0  n0	421.7
1.13647e-05  n1	421.7
0  n0	421.8
1.1308e-05  n1	421.8
0  n0	421.9
1.12516e-05  n1	421.9
0  n0	422
1.11955e-05  n1	422
0  n0	422.1
1.11396e-05  n1	422.1
0  n0	422.2
1.10841e-05  n1	422.2
0  n0	422.3
1.10288e-05  n1	422.3
0  n0	422.4
1.09738e-05  n1	422.4
0  n0	422.5
1.09191e-05  n1	422.5
0  n0	422.6
1.08646e-05  n1	422.6
0  n0	422.7
1.08104e-05  n1	422.7
0  n0	422.8
1.07565e-05  n1	422.8
0  n0	422.9
1.07029e-05  n1	422.9
0  n0	423
1.06495e-05  n1	423
0  n0	423.1
1.05964e-05  n1	423.1
0  n0	423.2
1.05435e-05  n1	423.2
0  n0	423.3
1.04909e-05  n1	423.3
0  n0	423.4
1.04386e-05  n1	423.4
0  n0	423.5
1.03865e-05  n1	423.5
0  n0	423.6
1.03347e-05  n1	423.6
0  n0	423.7
1.02832e-05  n1	423.7
0  n0	423.8
1.02319e-05  n1	423.8
0  n0	423.9
1.01809e-05  n1	423.9
0  n0	424
1.01301e-05  n1	424
0  n0	424.1
1.00796e-05  n1	424.1
0  n0	424.2
1.00293e-05  n1	424.2
0  n0	424.3
9.97928e-06  n1	424.3
0  n0	424.4
9.9295e-06  n1	424.4
0  n0	424.5
9.87998e-06  n1	424.5
0  n0	424.6
9.8307e-06  n1	424.6
0  n0	424.7
9.78167e-06  n1	424.7
0  n0	424.8
9.73289e-06  n1	424.8
0  n0	424.9
9.68434e-06  n1	424.9
0  n0	425
9.63604e-06  n1	425
0  n0	425.1
9.58798e-06  n1	425.1
0  n0	425.2
9.54016e-06  n1	425.2
0  n0	425.3
9.49258e-06  n1	425.3
0  n0	425.4
9.44524e-06  n1	425.4
0  n0	425.5
9.39813e-06  n1	425.5
0  n0	425.6
9.35125e-06  n1	425.6
0  n0	425.7
9.30462e-06  n1	425.7
0  n0	425.8
9.25821e-06  n1	425.8
0  n0	425.9
9.21203e-06  n1	425.9
0  n0	426
9.16609e-06  n1	426
0  n0	426.1
9.12037e-06  n1	426.1
0  n0	426.2
9.07488e-06  n1	426.2
0  n0	426.3
9.02962e-06  n1	426.3
0  n0	426.4
8.98459e-06  n1	426.4
0  n0	426.5
8.93978e-06  n1	426.5
0  n0	426.6
8.89519e-06  n1	426.6
0  n0	426.7
8.85082e-06  n1	426.7
0  n0	426.8
8.80668e-06  n1	426.8
0  n0	426.9
8.76276e-06  n1	426.9
0  n0	427
8.71905e-06  n1	427
0  n0	427.1
8.67557e-06  n1	427.1
0  n0	427.2
8.6323e-06  n1	427.2
0  n0	427.3
8.58924e-06  n1	427.3
0  n0	427.4
8.5464e-06  n1	427.4
0  n0	427.5
8.50378e-06  n1	427.5
0  n0	427.6
8.46137e-06  n1	427.6
0  n0	427.7
8.41916e-06  n1	427.7
0  n0	427.8
8.37717e-06  n1	427.8
0  n0	427.9
8.33539e-06  n1	427.9
0  n0	428
8.29382e-06  n1	428
0  n0	428.1
8.25245e-06  n1	428.1
0  n0	428.2
8.21129e-06  n1	428.2
0  n0	428.3
8.17034e-06  n1	428.3
0  n0	428.4
8.12959e-06  n1	428.4
0  n0	428.5
8.08904e-06  n1	428.5
0  n0	428.6
8.0487e-06  n1	428.6
0  n0	428.7
8.00856e-06  n1	428.7
0  n0	428.8
7.96861e-06  n1	428.8
0  n0	428.9
7.92887e-06  n1	428.9
0  n0	429
7.88932e-06  n1	429
0  n0	429.1
7.84998e-06  n1	429.1
0  n0	429.2
7.81082e-06  n1	429.2
0  n0	429.3
7.77187e-06  n1	429.3
0  n0	429.4
7.73311e-06  n1	429.4
0  n0	429.5
7.69454e-06  n1	429.5
0  n0	429.6
7.65616e-06  n1	429.6
0  n0	429.7
7.61797e-06  n1	429.7
0  n0	429.8
7.57998e-06  n1	429.8
0  n0	429.9
7.54217e-06  n1	429.9
0  n0	430
7.50456e-06  n1	430
0  n0	430.1
7.46713e-06  n1	430.1
0  n0	430.2
7.42989e-06  n1	430.2
0  n0	430.3
7.39283e-06  n1	430.3
0  n0	430.4
7.35596e-06  n1	430.4
0  n0	430.5
7.31927e-06  n1	430.5
0  n0	430.6
7.28276e-06  n1	430.6
0  n0	430.7
7.24644e-06  n1	430.7
0  n0	430.8
7.2103e-06  n1	430.8
0  n0	430.9
7.17434e-06  n1	430.9
0  n0	431
7.13856e-06  n1	431
0  n0	431.1
7.10295e-06  n1	431.1
0  n0	431.2
7.06753e-06  n1	431.2
0  n0	431.3
7.03228e-06  n1	431.3
